binchicken_dir	coassembly	assembler	walltime	cpu_time	mean_load	max_rss	max_vms	samples	length	total_targets	total_size	recover_samples
results/aviary/target/20240111/p__PUNC01	coassembly_0	megahit	78868.9879	3734918.56	4725.64	64793.01	68576.5	SRR11848694,SRR12667042	2	8	43377000000.0	SRR11848494,SRR11848694,SRR12667023,SRR12667042,SRR12667201,SRR13608715,SRR13608726,SRR14454011,SRR9104605
results/aviary/target/20240111/p__PUNC01	coassembly_1	metaspades	31942.6869	1065714.22	3324.65	175141.8	177008.41	SRR12398058,SRR12623517	2	6	19256000000.0	SRR16071521,SRR7716470,SRR12042682,SRR12398058,SRR12623517,SRR12623520,SRR12623521,SRR13515396,SRR13515397,SRR13515399,SRR14270297,SRR16071517
results/aviary/target/20240111/p__UBA6262	coassembly_0	metaspades	19483.1715	757529.14	3864.43	104047.88	105767.25	SRR13007705,SRR13007709	2	3	12347000000.0	SRR13007704,SRR13007705,SRR13007706,SRR13007708,SRR13007709,SRR9924807
results/aviary/target/20240111/p__BS750m-G34	coassembly_0	metaspades	44853.3822	1299983.61	2889.75	191246.14	196908.94	SRR8863436,SRR8863440	2	5	20329000000.0	SRR12113407,SRR8863431,SRR8863436,SRR8863440
results/aviary/target/20240111/p__BS750m-G34	coassembly_1	metaspades	86408.1316	2693354.47	3112.7	466487.58	467409.32	SRR8863431,SRR8863436,SRR8863440	3	2	37195000000.0	SRR8863431,SRR8863436,SRR8863440
results/aviary/target/20240111/p__JAJYCY01	coassembly_0	metaspades	41026.9788	1746553.98	4248.75	330061.87	331987.93	SRR12805585,SRR13766249	2	2	13625000000.0	SRR12805585,SRR13766249,SRR13766250
results/aviary/target/20240408/p__binchicken_b24	coassembly_0	metaspades	17552.9679	456811.76	2593.73	76254.15	86732.39	ERR3494955,ERR3494959	2	1	5715000000.0	ERR3494948,ERR3494953,ERR3494955,ERR3494956,ERR3494959
results/aviary/target/20240408/p__binchicken_b24	coassembly_1	metaspades	20362.4647	543430.01	2657.21	81296.14	93426.07	ERR3494948,ERR3494953	2	1	6614000000.0	ERR3494948,ERR3494953,ERR3494955,ERR3494956,ERR3494959
results/aviary/target/20240408/p__binchicken_b24	coassembly_2	metaspades	33601.606	925063.3	2747.21	93049.76	105431.13	ERR3494953,ERR3494955,ERR3494959	3	1	9655000000.0	ERR3494948,ERR3494953,ERR3494955,ERR3494956,ERR3494959
results/aviary/target/20240408/p__binchicken_b24	coassembly_3	metaspades	34617.8942	915557.54	2637.73	99271.14	111024.36	ERR3494948,ERR3494955,ERR3494956,ERR3494959	4	1	11992000000.0	ERR3494948,ERR3494953,ERR3494955,ERR3494956,ERR3494959
results/aviary/target/20240408/p__binchicken_b24	coassembly_4	metaspades	46593.3934	1242241.1	2661.7	112648.62	124140.35	ERR3494948,ERR3494953,ERR3494955,ERR3494956,ERR3494959	5	1	15932000000.0	ERR3494948,ERR3494953,ERR3494955,ERR3494956,ERR3494959
results/aviary/target/20240408/p__binchicken_b20	coassembly_0	metaspades	21762.0752	479955.89	2196.66	176755.84	177478.94	ERR4682891,SRR1573581	2	1	13365000000.0	ERR4682891,ERR4682894,SRR14932559,SRR1573581
results/aviary/target/20240408/p__binchicken_b20	coassembly_1	metaspades	18950.0385	433041.24	2275.61	97977.38	99244.38	SRR10580904,SRR14520559	2	1	15131000000.0	SRR10580904,SRR11294023,SRR13860397,SRR14520559,SRR6032603
results/aviary/target/20240408/p__binchicken_b20	coassembly_2	metaspades	20203.1339	462506.42	2279.61	107538.95	108606.84	SRR9016294,SRR9016295	2	1	15788000000.0	SRR9016294,SRR9016295
results/aviary/target/20240408/p__binchicken_b20	coassembly_3	metaspades	32387.2509	693794.63	2135.37	185157.78	186768.28	ERR3212003,ERR4678565	2	1	15927000000.0	ERR1725968,ERR2607432,ERR3212003,ERR4678565,ERR4682350,ERR4682788
results/aviary/target/20240408/p__binchicken_b20	coassembly_4	metaspades	35129.5149	743412.58	2108.8	202225.46	203027.39	ERR1725968,ERR2607432,ERR3212003,ERR4678565	4	1	18201000000.0	ERR1725968,ERR2607432,ERR3212003,ERR4678565,ERR4682350,ERR4682788
results/aviary/target/20240408/p__SPIRE_b14	coassembly_0	metaspades	10217.2415	269882.18	2624.47	35281.93	56033.8	SRR2187629,SRR8186049	2	13	7839000000.0	SRR11241199,SRR14699990,SRR1750093,SRR1750094,SRR1750103,SRR2187629,SRR5112540,SRR5112541,SRR7428114,SRR7428117,SRR7428119,SRR7428120,SRR7428126,SRR7428131,SRR7614767,SRR8186049
results/aviary/target/20240408/p__SPIRE_b14	coassembly_1	metaspades	70621.7561	2745343.03	3884.11	328118.91	349219.05	SRR2187629,SRR7428114,SRR7428117,SRR7428126,SRR8186049	5	1	35360000000.0	SRR2187629,SRR7428114,SRR7428117,SRR7428126,SRR7614767,SRR8186049
results/aviary/target/20240408/p__GEM_b15	coassembly_0	metaspades	21561.8748	431890.87	1991.75	86879.77	98606.91	SRR5409273,SRR7474348	2	1	5362000000.0	SRR2133850,SRR5386564,SRR5409273,SRR7474348
results/aviary/target/20240408/p__GEM_b15	coassembly_1	metaspades	27927.8397	635372.13	2269.36	166098.41	178669.75	SRR6481098,SRR7801941	2	1	10979000000.0	SRR3091719,SRR6481098,SRR7801941
results/aviary/target/20240408/p__GEM_b15	coassembly_2	metaspades	56068.2296	2191088.07	3900.78	326589.26	346493.21	SRR11802613,SRR13287449	2	1	21286000000.0	SRR11802611,SRR11802613,SRR12486998,SRR13287449,SRR8209851
results/aviary/target/20240408/p__GEM_b15	coassembly_3	metaspades	44539.4476	1030384.11	2308.66	149063.16	161347.02	SRR7517633,SRR7517634	2	1	21819000000.0	SRR7517633,SRR7517634
results/aviary/target/20240408/p__GEM_b15	coassembly_4	metaspades	82638.0985	3227469.45	3902.05	403186.38	425966.59	SRR3081468,SRR6963311	2	1	38743000000.0	SRR14699967,SRR14699969,SRR3081468,SRR6963311,SRR6963479
results/aviary/target/20240408/p__binchicken_a1	coassembly_0	metaspades	102261.7325	4040497.83	3945.05	382580.3	402796.38	SRR4030042,SRR4030043	2	2	44441000000.0	ERR4334733,ERR4334735,SRR13958301,SRR2090149,SRR2090150,SRR2090151,SRR3989293,SRR4030041,SRR4030042,SRR4030043,SRR4030065,SRR4030067,SRR4030068
results/aviary/target/20240408/p__binchicken_a1	coassembly_1	metaspades	46706.1415	334851.16	714.92	47626.7	65085.17	SRR5940685,SRR5940693	2	1	2762000000.0	SRR5940685,SRR5940693,SRR5940695,SRR5940698,SRR5940699,SRR5940730
results/aviary/target/20240408/p__binchicken_a1	coassembly_2	metaspades	40629.2588	377170.71	925.06	56884.98	67218.21	SRR5940695,SRR5940699	2	1	3602000000.0	SRR5940685,SRR5940693,SRR5940695,SRR5940698,SRR5940699,SRR5940730
results/aviary/target/20240408/p__binchicken_a1	coassembly_3	metaspades	6325.8413	160960.4	2518.64	30664.31	56289.92	SRR2426725,SRR5716303	2	1	4668000000.0	SRR2426725,SRR5716303
results/aviary/target/20240408/p__SPIRE_a2	coassembly_0	metaspades	58579.1887	1247737.99	2125.29	199305.24	210289.44	SRR8652710,SRR8652715	2	8	33536000000.0	SRR8652706,SRR8652707,SRR8652709,SRR8652710,SRR8652711,SRR8652712,SRR8652715
results/aviary/target/20240408/p__SPIRE_a2	coassembly_1	metaspades	22372.9785	489567.03	2178.58	102798.11	115224.43	SRR8652709,SRR8652711	2	4	13974000000.0	SRR8652709,SRR8652710,SRR8652711,SRR8652712,SRR8652715
results/aviary/target/20240408/p__SPIRE_a2	coassembly_2	metaspades	78272.8609	1769578.08	2258.13	236594.54	247487.45	SRR8652709,SRR8652711,SRR8652715	3	4	41639000000.0	SRR8652709,SRR8652710,SRR8652711,SRR8652712,SRR8652715
results/aviary/target/20240408/p__SPIRE_a2	coassembly_4	metaspades	135634.1817	4446892.31	3276.37	425689.81	447219.6	SRR5215466,SRR8539650	2	3	42169000000.0	SRR11935579,SRR11935581,SRR5214703,SRR5215466,SRR8539650
results/aviary/target/20240408/p__SPIRE_b24	coassembly_0	metaspades	29589.3105	632088.05	2128.0	94912.11	106801.11	ERR594358,ERR599140	2	1	14274000000.0	ERR299248,ERR299249,ERR315858,ERR318618,ERR594358,ERR594390,ERR594396,ERR599094,ERR599140
results/aviary/target/20240408/p__SPIRE_b24	coassembly_1	metaspades	44124.413	966195.98	2184.34	126372.16	144713.88	ERR315858,ERR594396	2	1	18059000000.0	ERR299248,ERR299249,ERR315858,ERR318618,ERR594358,ERR594390,ERR594396,ERR599094,ERR599140
results/aviary/target/20240408/p__SPIRE_b24	coassembly_2	metaspades	45868.1703	986573.5	2144.32	136471.67	150558.04	ERR599346,ERR599350	2	1	19235000000.0	ERR594287,ERR594390,ERR599097,ERR599346,ERR599350,ERR599353,ERR599354,ERR599378,ERR868439,ERR868476
results/aviary/target/20240408/p__SPIRE_b24	coassembly_3	metaspades	80158.3509	2856120.23	3557.52	243342.33	268281.95	ERR594390,ERR599346,ERR599350,ERR599353,ERR599378	5	1	37889000000.0	ERR594287,ERR594390,ERR599097,ERR599346,ERR599350,ERR599353,ERR599354,ERR599378,ERR868439,ERR868476
results/aviary/target/20240408/p__SPIRE_b24	coassembly_4	metaspades	111019.1892	4046928.2	3642.58	291554.49	329077.06	ERR315858,ERR318618,ERR594358,ERR594396,ERR599140	5	1	48226000000.0	ERR299248,ERR299249,ERR315858,ERR318618,ERR594358,ERR594390,ERR594396,ERR599094,ERR599140
results/aviary/target/20240408/p__SPIRE_a1	coassembly_0	metaspades	126463.3228	2891854.59	2284.99	241485.76	254082.59	SRR12021142,SRR12021149	2	2	43906000000.0	ERR2019395,ERR3220191,ERR3220200,ERR3220218,ERR5310855,ERR5310858,SRR11783218,SRR11783224,SRR12021133,SRR12021141,SRR12021142,SRR12021147,SRR12021149,SRR12021151,SRR12177550,SRR12444891,SRR13434000,SRR16020839,SRR16020856,SRR8387720
results/aviary/target/20240408/p__SPIRE_a1	coassembly_1	metaspades	6692.7557	161009.31	2381.24	43431.8	62914.77	ERR5001901,ERR5003180	2	1	2735000000.0	ERR5001901,ERR5003180
results/aviary/target/20240408/p__SPIRE_a1	coassembly_2	metaspades	10404.3593	202052.38	1920.33	47110.34	72903.6	ERR1725962,ERR3574214	2	1	3681000000.0	ERR1725962,ERR2592249,ERR2607400,ERR2607417,ERR2607425,ERR2607501,ERR3573001,ERR3573300,ERR3573336,ERR3573552,ERR3574214,ERR4678672,ERR4803974,SRR6846449,SRR8793395
results/aviary/target/20240408/p__SPIRE_a1	coassembly_3	metaspades	22029.1019	440953.9	1994.02	98961.25	111552.63	ERR1725962,ERR2607417,ERR3574214	3	1	5878000000.0	ERR1725962,ERR2592249,ERR2607400,ERR2607417,ERR2607425,ERR2607501,ERR3573001,ERR3573300,ERR3573336,ERR3573552,ERR3574214,ERR4678672,ERR4803974,SRR6846449,SRR8793395
results/aviary/target/20240408/p__SPIRE_a1	coassembly_4	metaspades	22302.838	462942.69	2069.92	85360.3	97370.65	ERR1725962,ERR3573300,ERR3574214,ERR4803974	4	1	7000000000.0	ERR1725962,ERR2592249,ERR2607400,ERR2607417,ERR2607425,ERR2607501,ERR3573001,ERR3573300,ERR3573336,ERR3573552,ERR3574214,ERR4678672,ERR4803974,SRR6846449,SRR8793395
results/aviary/target/20240408/p__binchicken_b13	coassembly_0	metaspades	17016.7964	369552.0	2161.56	97334.27	98024.87	SRR12480080,SRR12480360	2	1	6139000000.0	ERR3256950,ERR3256970,SRR12042301,SRR12042320,SRR12479921,SRR12480080,SRR12480360,SRR13782135,SRR15216816,SRR5788123,SRR5788280,SRR5788405
results/aviary/target/20240408/p__binchicken_b13	coassembly_1	metaspades	11669.4569	245001.3	2080.54	102302.76	103326.64	DRR083415,SRR5788130	2	1	8497000000.0	DRR083415,DRR232563,DRR232752,ERR1726866,ERR4691692,ERR599274,ERR599285,ERR599308,ERR599327,SRR11172610,SRR12479898,SRR15221247,SRR3471266,SRR5788130,SRR5788207,SRR5917061,SRR7479691,SRR7734422,SRR8812477
results/aviary/target/20240408/p__binchicken_b13	coassembly_2	metaspades	22658.0483	437221.5	1917.09	150573.68	150844.34	SRR10746997,SRR13122251	2	1	10826000000.0	ERR2098391,ERR2676436,ERR4674178,ERR4993887,ERR4993888,SRR10746997,SRR11075748,SRR11075752,SRR11285519,SRR12479734,SRR12479745,SRR12479919,SRR12613928,SRR13122251,SRR5788023,SRR5788189,SRR7648341,SRR7648348,SRR8360548,SRR8361527
results/aviary/target/20240408/p__binchicken_b13	coassembly_3	metaspades	16780.2406	344610.13	2043.41	96512.24	97732.35	SRR11880803,SRR11880816	2	1	12496000000.0	SRR11880803,SRR11880811,SRR11880813,SRR11880814,SRR11880816,SRR11880817,SRR11880819,SRR11880820,SRR11880821,SRR11880827,SRR11880843
results/aviary/target/20240408/p__binchicken_b13	coassembly_4	metaspades	17013.0008	342842.46	2002.32	97146.77	98292.17	SRR11880811,SRR11880843	2	1	12748000000.0	SRR11880803,SRR11880811,SRR11880813,SRR11880814,SRR11880816,SRR11880817,SRR11880819,SRR11880820,SRR11880821,SRR11880827,SRR11880843
results/aviary/target/20240408/p__binchicken_b28	coassembly_0	metaspades	43945.1571	980186.32	2225.73	165864.34	184942.19	ERR2021503,SRR5855498	2	2	16507000000.0	ERR2021503,SRR5855498
results/aviary/target/20240408/p__binchicken_b28	coassembly_1	metaspades	12947.8666	309503.94	2378.61	37286.29	55912.05	ERR2391705,ERR2391738	2	1	7121000000.0	ERR2391705,ERR2391706,ERR2391738
results/aviary/target/20240408/p__binchicken_b28	coassembly_2	metaspades	44043.9702	901741.57	2040.23	177194.21	189045.85	SRR12480152,SRR12480156	2	1	15849000000.0	SRR12480152,SRR12480156
results/aviary/target/20240408/p__binchicken_b28	coassembly_3	metaspades	69942.9577	1847631.86	2639.48	286561.81	308150.29	SRR7595210,SRR7595306	2	1	22316000000.0	SRR7595210,SRR7595306,SRR8816673
results/aviary/target/20240408/p__binchicken_b28	coassembly_4	metaspades	81040.6352	3144687.94	3876.36	344441.32	365173.14	SRR14932510,SRR3501855	2	1	25064000000.0	SRR14932510,SRR3501855
results/aviary/target/20240408/p__binchicken_b17	coassembly_0	metaspades	13413.5514	288074.0	2139.14	43457.39	62532.59	SRR7051179,SRR7051323	2	4	8426999999.0	ERR2021503,SRR5214303,SRR5214304,SRR6301444,SRR6301445,SRR6823442,SRR7051057,SRR7051160,SRR7051179,SRR7051182,SRR7051323
results/aviary/target/20240408/p__binchicken_b17	coassembly_1	metaspades	30865.4706	711221.76	2296.19	94065.8	106044.4	SRR5214303,SRR7051057	2	2	17423999999.0	SRR5214303,SRR7051057,SRR7051323
results/aviary/target/20240408/p__binchicken_b17	coassembly_2	megahit	13962.8013	319770.59	2267.52	10129.62	22004.04	ERR2021503,SRR7051182	2	1	11719000000.0	ERR2021503,SRR7051179,SRR7051182,SRR7051323
results/aviary/target/20240408/p__binchicken_b17	coassembly_3	metaspades	20082.9029	531251.4	2640.36	50037.96	69430.23	SRR3901694,SRR5272665	2	1	14972000000.0	SRR15216812,SRR3901694,SRR3901699,SRR3901700,SRR3901701,SRR3901708,SRR5272663,SRR5272665,SRR5272672,SRR5413244,SRR5413245,SRR5487612,SRR5626776,SRR5626835,SRR5626983,SRR9051663,SRR9051665,SRR9051693,SRR9051696,SRR9051698
results/aviary/target/20240408/p__binchicken_b17	coassembly_4	metaspades	16066.8621	416167.23	2576.18	48121.5	67027.52	SRR3901708,SRR5272663	2	1	14972000000.0	SRR15216812,SRR3901694,SRR3901699,SRR3901700,SRR3901701,SRR3901708,SRR5272663,SRR5272672,SRR5413244,SRR5413245,SRR5487612,SRR5487615,SRR5626776,SRR5626835,SRR5626983,SRR9051663,SRR9051665,SRR9051693,SRR9051696,SRR9051698
results/aviary/target/20240408/p__SPIRE_a5	coassembly_0	metaspades	20419.1337	555099.66	2706.14	51191.86	63129.36	ERR1233629,SRR5933703	2	1	13606000000.0	ERR1233629,ERR4682863,SRR10823750,SRR10823752,SRR10823759,SRR10831808,SRR10839918,SRR10848517,SRR11261967,SRR11830845,SRR11830851,SRR11830860,SRR11830868,SRR11830871,SRR11830873,SRR14932510,SRR5933703,SRR5933704,SRR5933705,SRR8068080
results/aviary/target/20240408/p__SPIRE_a5	coassembly_1	metaspades	21190.6039	533783.28	2510.17	75100.0	87877.68	SRR7939969,SRR9997720	2	1	14065000000.0	SRR5690703,SRR7939969,SRR9997719,SRR9997720
results/aviary/target/20240408/p__SPIRE_a5	coassembly_2	metaspades	30428.6156	829429.92	2718.7	36672.03	64325.75	SRR5690703,SRR9997719	2	1	20147000000.0	SRR5690703,SRR7939969,SRR9997719,SRR9997720
results/aviary/target/20240408/p__SPIRE_a5	coassembly_3	metaspades	32103.0935	1378373.6	4284.72	102211.39	123869.4	SRR10823752,SRR11830874	2	1	24156000000.0	ERR1233629,SRR10823752,SRR10823759,SRR10831808,SRR10839918,SRR10848517,SRR11261967,SRR11830847,SRR11830848,SRR11830851,SRR11830860,SRR11830868,SRR11830873,SRR11830874,SRR14932492,SRR14932510,SRR5933703,SRR5933704,SRR5933705,SRR8068081
results/aviary/target/20240408/p__SPIRE_a5	coassembly_4	metaspades	62063.5582	1421294.3	2288.62	167663.79	176986.29	SRR10823750,SRR5933705	2	1	25096000000.0	ERR1233629,ERR4682863,SRR10823750,SRR10823752,SRR10831808,SRR10839918,SRR10848517,SRR11261967,SRR11830845,SRR11830847,SRR11830848,SRR11830851,SRR11830860,SRR11830871,SRR11830873,SRR11830874,SRR14932492,SRR5933703,SRR5933704,SRR5933705
results/aviary/target/20240408/p__binchicken_b6	coassembly_0	metaspades	51484.5593	1102512.67	2137.4	212885.82	223177.88	SRR13153472,SRR5248177	2	1	19336000000.0	ERR2598794,ERR5006076,SRR11623451,SRR13153472,SRR17055745,SRR5248170,SRR5248177,SRR5268549,SRR5976591
results/aviary/target/20240408/p__binchicken_b6	coassembly_1	metaspades	66951.3435	2302753.64	3433.51	269524.76	289089.24	SRR17055745,SRR5268549	2	1	23317000000.0	ERR2598794,ERR5006076,SRR11623451,SRR13153472,SRR17055745,SRR5248170,SRR5248177,SRR5268549,SRR5976591
results/aviary/target/20240408/p__binchicken_b6	coassembly_2	metaspades	70022.6244	2590552.35	3695.92	311358.4	331526.76	ERR4678576,SRR7217025	2	1	26384000000.0	ERR2607391,ERR4678576,ERR4682402,SRR7217025
results/aviary/target/20240408/p__binchicken_b6	coassembly_3	metaspades	126516.6175	5306118.91	4191.85	398465.01	418851.75	SRR10965082,SRR10965829	2	1	28758999999.0	SRR10965082,SRR10965084,SRR10965829,SRR3989296
results/aviary/target/20240408/p__binchicken_b6	coassembly_4	metaspades	69402.697	2697609.83	3883.09	338394.73	359463.68	SRR2837120,SRR5078291	2	1	33269000000.0	SRR2837120,SRR5078291,SRR5078293
results/aviary/target/20240408/p__binchicken_b21	coassembly_0	metaspades	15507.9888	316487.02	2026.44	82314.6	84202.32	SRR10521833,SRR9178121	2	1	15075000000.0	SRR10521833,SRR9178121,SRR9178327,SRR9178328
results/aviary/target/20240408/p__binchicken_b21	coassembly_1	metaspades	21361.1042	431873.76	2012.4	160494.89	163429.84	SRR14332044,SRR14332047	2	1	16130000000.0	SRR14332020,SRR14332034,SRR14332044,SRR14332047
results/aviary/target/20240408/p__binchicken_b27	coassembly_0	metaspades	21152.4373	481406.61	2268.11	148861.3	160979.8	SRR7761329,SRR7762551	2	1	9836000000.0	SRR7761329,SRR7762551
results/aviary/target/20240408/p__binchicken_b27	coassembly_1	metaspades	34958.3281	869581.07	2482.0	106182.05	117159.69	SRR10580905,SRR13617031	2	1	19693000000.0	SRR10580905,SRR10580906,SRR13617031
results/aviary/target/20240408/p__binchicken_b27	coassembly_3	megahit	108641.1668	2629366.21	2417.41	129688.44	151284.88	SRR11837712,SRR11837737	2	1	44115000000.0	SRR11837712,SRR11837737
results/aviary/target/20240408/p__binchicken_b22	coassembly_0	megahit	43965.9377	1105359.0	2503.56	51574.73	97538.53	ERR1726569,ERR1726913	2	3	48158000000.0	ERR1726569,ERR1726628,ERR1726835,ERR1726851,ERR1726913,ERR1726924,ERR4691721,ERR4691823,ERR4691847,ERR4691850,ERR598992,ERR599032,ERR599075,ERR599116,ERR599160,ERR868398,ERR868405,ERR868430,ERR868469,ERR868498
results/aviary/target/20240408/p__binchicken_b22	coassembly_1	metaspades	37645.7527	777676.05	2060.08	144636.73	156657.27	SRR13076583,SRR13225461	2	2	10886000000.0	SRR10132648,SRR10132658,SRR10132665,SRR12487033,SRR13076511,SRR13076516,SRR13076534,SRR13076543,SRR13076572,SRR13076579,SRR13076583,SRR13076585,SRR13225447,SRR13225461,SRR13287432,SRR14368446,SRR14751616,SRR15237459,SRR6158307,SRR8942265
results/aviary/target/20240408/p__binchicken_b22	coassembly_2	metaspades	38645.5543	858050.74	2213.86	150450.78	162118.24	SRR10132665,SRR13076572	2	2	12165000000.0	ERR1333184,SRR10132664,SRR10132665,SRR10132669,SRR13076503,SRR13076516,SRR13076534,SRR13076572,SRR13076579,SRR13076583,SRR13076585,SRR13225447,SRR13225460,SRR13225461,SRR13225463,SRR13225465,SRR13287432,SRR14368435,SRR14751616,SRR6158307
results/aviary/target/20240408/p__binchicken_b22	coassembly_3	metaspades	48851.0923	924515.44	1887.61	124138.56	137805.88	SRR3719574,SRR7607755	2	2	16991000000.0	DRR086756,DRR086796,ERR1726730,ERR2094671,ERR3589582,ERR4674171,ERR4691663,ERR4691836,SRR8360549,SRR12042324,SRR13153543,SRR14692544,SRR1700529,SRR3719574,SRR5265135,SRR5821796,SRR7607755,SRR8437080
results/aviary/target/20240408/p__binchicken_b22	coassembly_4	metaspades	64792.6747	1400257.25	2158.71	175133.88	186029.13	SRR10132665,SRR13076572,SRR13076583	3	2	17314000000.0	ERR4408286,ERR6198109,SRR10132648,SRR10132665,SRR12487033,SRR13076503,SRR13076511,SRR13076534,SRR13076572,SRR13076583,SRR13076595,SRR13225460,SRR13225461,SRR13287431,SRR13608734,SRR14368435,SRR14751616,SRR15221285,SRR15237459,SRR6231205
results/aviary/target/20240408/p__SPIRE_a4	coassembly_0	metaspades	51798.7173	1345240.38	2592.62	175539.52	187771.57	SRR8062331,SRR9166041	2	2	32048000000.0	SRR8062330,SRR8062331,SRR8062333,SRR8062344,SRR9166041,SRR9166042,SRR9166048,SRR9166049
results/aviary/target/20240408/p__SPIRE_a4	coassembly_1	metaspades	32879.819	356349.5	1079.0	52795.35	64647.91	SRR5940699,SRR5940701	2	1	3675000000.0	SRR5940699,SRR5940701
results/aviary/target/20240408/p__SPIRE_a4	coassembly_2	metaspades	60154.0659	2273229.16	3768.58	286180.1	305217.8	SRR7595219,SRR8816760	2	1	20754000000.0	SRR7595219,SRR8816760
results/aviary/target/20240408/p__SPIRE_a4	coassembly_3	metaspades	77353.2395	1797366.22	2320.94	205716.06	217835.75	SRR6797144,SRR8942238	2	1	25789000000.0	SRR11414075,SRR3138814,SRR6797144,SRR8942238
results/aviary/target/20240408/p__SPIRE_b6	coassembly_0	metaspades	41363.0559	1518406.04	3659.86	300510.8	303253.35	SRR5214151,SRR7051268	2	1	29075000000.0	SRR5214151,SRR7051268
results/aviary/target/20240408/p__SPIRE_b6	coassembly_1	metaspades	72229.4662	2571481.32	3553.86	412420.84	415823.12	ERR4334733,ERR4334736	2	1	37386000000.0	ERR4334733,ERR4334736
results/aviary/target/20240408/p__SPIRE_b6	coassembly_2	metaspades	69985.0026	2394925.81	3416.96	411206.77	431824.39	ERR2094175,SRR7080638	2	1	41546000000.0	ERR2094175,SRR7080638
results/aviary/target/20240408/p__SPIRE_b6	coassembly_3	megahit	39567.795	963932.24	2426.73	51598.38	84285.09	ERR599010,ERR868407	2	1	43163000000.0	ERR1726589,ERR1726719,ERR4691744,ERR4691821,ERR599010,ERR599093,ERR599120,ERR599309,ERR868407,ERR868501,SRR8168146
